order_id,date,region,category,units,unit_price,revenue
1583,2024-12-26,East,Toys,23,351.66,8088.18
1584,2024-03-14,East,Toys,40,412.6,16504.0
1585,2024-08-13,South,Clothing,40,367.96,14718.4
1586,2024-01-08,South,Electronics,26,350.83,9121.58
1587,2024-11-03,South,Food,41,271.18,11118.38
1588,2024-09-04,South,Toys,27,496.23,13398.21
1589,2024-06-14,East,Electronics,49,57.09,2797.41
1590,2024-01-15,West,Clothing,17,107.65,1830.05
1591,2024-12-15,North,Electronics,41,348.77,14299.57
1592,2024-04-13,West,Food,48,202.67,9728.16
1593,2024-03-11,North,Electronics,17,61.77,1050.09
1594,2024-09-22,West,Toys,30,38.78,1163.4
1595,2024-05-27,South,Toys,9,238.04,2142.36
1596,2024-03-10,South,Clothing,2,305.46,610.92
1597,2024-01-22,North,Toys,11,43.4,477.4
1598,2024-04-23,East,Clothing,29,182.25,5285.25
1599,2024-11-26,North,Clothing,29,349.89,10146.81
1600,2024-01-20,North,Toys,45,157.62,7092.9
1601,2024-04-08,North,Electronics,50,191.81,9590.5
1602,2024-07-01,East,Clothing,13,50.24,653.12
1603,2024-02-08,North,Food,13,341.58,4440.54
1604,2024-07-17,North,Clothing,47,87.69,4121.43
1605,2024-04-20,North,Food,21,283.22,5947.62
1606,2024-04-04,South,Toys,28,64.8,1814.4
1607,2024-11-11,East,Food,12,12.42,149.04
1608,2024-02-22,North,Toys,14,232.09,3249.26
1609,2024-04-14,East,Food,3,38.33,114.99
1610,2024-10-06,East,Toys,7,357.7,2503.9
1611,2024-11-23,East,Electronics,39,165.56,6456.84
1612,2024-12-11,West,Clothing,22,91.79,2019.38
1613,2024-10-15,West,Electronics,22,13.74,302.28
1614,2024-01-08,West,Clothing,33,295.8,9761.4
1615,2024-07-25,North,Electronics,20,122.02,2440.4
1616,2024-08-10,South,Electronics,4,73.09,292.36
1617,2024-01-08,South,Clothing,25,106.17,2654.25
1618,2024-11-26,West,Food,9,142.67,1284.03
1619,2024-01-08,North,Toys,42,407.29,17106.18
1620,2024-01-22,East,Food,16,106.88,1710.08
1621,2024-09-11,South,Clothing,39,436.99,17042.61
1622,2024-08-03,South,Toys,41,7.99,327.59
1623,2024-04-05,South,Electronics,41,496.05,20338.05
1624,2024-04-08,North,Clothing,38,276.68,10513.84
1625,2024-03-24,North,Toys,47,236.2,11101.4
1626,2024-04-10,South,Clothing,28,92.34,2585.52
1627,2024-08-03,East,Toys,41,104.69,4292.29
1628,2024-08-14,East,Toys,25,88.04,2201.0
1629,2024-07-14,West,Clothing,31,14.81,459.11
1630,2024-09-24,North,Food,39,270.91,10565.49
1631,2024-08-10,South,Food,25,234.51,5862.75
1632,2024-12-16,West,Toys,5,169.95,849.75
1633,2024-09-24,South,Clothing,13,7.07,91.91
1634,2024-07-24,East,Toys,26,463.22,12043.72
1635,2024-10-03,East,Toys,32,157.37,5035.84
1636,2024-10-06,West,Electronics,8,195.49,1563.92
1637,2024-12-12,South,Toys,17,386.78,6575.26
1638,2024-07-14,West,Food,45,33.56,1510.2
1639,2024-06-21,South,Clothing,31,22.08,684.48
1640,2024-11-05,North,Clothing,17,304.69,5179.73
1641,2024-11-27,East,Clothing,39,291.28,11359.92
1642,2024-11-23,South,Electronics,8,386.63,3093.04
1643,2024-02-17,West,Toys,46,295.15,13576.9
1644,2024-05-23,South,Toys,11,415.73,4573.03
1645,2024-07-25,East,Toys,38,157.45,5983.1
1646,2024-06-27,North,Electronics,41,288.44,11826.04
1647,2024-12-13,South,Food,48,108.72,5218.56
1648,2024-01-04,East,Electronics,11,409.11,4500.21
1649,2024-05-24,North,Toys,34,211.34,7185.56
1650,2024-12-05,West,Clothing,12,190.45,2285.4
1651,2024-02-15,South,Toys,12,253.79,3045.48
1652,2024-03-26,South,Clothing,13,34.2,444.6
1653,2024-10-04,South,Food,27,223.16,6025.32
1654,2024-02-09,South,Electronics,19,47.42,900.98
1655,2024-08-16,North,Food,2,294.89,589.78
1656,2024-01-22,North,Electronics,4,136.71,546.84
1657,2024-01-13,North,Electronics,14,263.56,3689.84
1658,2024-10-14,East,Toys,31,379.67,11769.77
1659,2024-06-27,East,Food,44,445.63,19607.72
1660,2024-10-02,South,Food,43,202.24,8696.32
1661,2024-12-13,East,Food,7,6.53,45.71
1662,2024-09-09,South,Electronics,39,65.83,2567.37
1663,2024-11-28,South,Food,29,311.08,9021.32
1664,2024-11-27,West,Toys,43,98.03,4215.29
1665,2024-01-26,East,Electronics,41,183.3,7515.3
1666,2024-07-24,East,Toys,15,305.35,4580.25
1667,2024-08-22,North,Food,28,469.85,13155.8
1668,2024-12-05,North,Toys,19,305.55,5805.45
1669,2024-05-27,North,Clothing,32,399.43,12781.76
1670,2024-08-22,West,Clothing,29,477.75,13854.75
1671,2024-11-23,South,Clothing,14,89.36,1251.04
1672,2024-01-06,North,Electronics,28,496.71,13907.88
1673,2024-12-09,East,Toys,50,143.78,7189.0
1674,2024-09-21,West,Electronics,43,72.2,3104.6
1675,2024-04-19,West,Electronics,45,169.74,7638.3
1676,2024-12-24,North,Food,25,455.53,11388.25
1677,2024-02-10,West,Toys,15,115.66,1734.9
1678,2024-10-07,North,Electronics,6,173.42,1040.52
1679,2024-07-19,North,Food,9,427.4,3846.6
1680,2024-04-28,North,Food,4,297.08,1188.32
1681,2024-11-26,West,Toys,21,386.78,8122.38
1682,2024-09-28,South,Clothing,7,200.68,1404.76
1683,2024-05-27,West,Food,10,408.99,4089.9
1684,2024-10-10,South,Toys,44,230.61,10146.84
1685,2024-09-23,South,Electronics,39,163.47,6375.33
1686,2024-11-27,North,Food,46,289.12,13299.52
1687,2024-07-02,South,Toys,19,353.55,6717.45
1688,2024-12-26,East,Clothing,46,109.25,5025.5
1689,2024-08-24,South,Electronics,50,93.62,4681.0
1690,2024-03-01,West,Food,43,456.63,19635.09
1691,2024-06-25,West,Food,28,340.56,9535.68
1692,2024-05-10,West,Toys,5,266.28,1331.4
1693,2024-10-28,South,Toys,7,69.8,488.6
1694,2024-10-05,North,Food,30,329.04,9871.2
1695,2024-04-07,West,Toys,19,449.12,8533.28
1696,2024-10-04,South,Electronics,24,364.35,8744.4
1697,2024-03-02,South,Toys,28,341.33,9557.24
1698,2024-01-04,North,Food,31,93.92,2911.52
1699,2024-07-08,East,Toys,10,315.35,3153.5
1700,2024-05-23,North,Electronics,16,201.34,3221.44
1701,2024-11-22,South,Toys,50,347.44,17372.0
1702,2024-11-21,North,Toys,42,194.14,8153.88
1703,2024-02-04,West,Food,1,64.4,64.4
1704,2024-10-16,West,Clothing,2,295.49,590.98
1705,2024-08-21,East,Electronics,38,94.64,3596.32
1706,2024-06-03,West,Food,37,66.99,2478.63
1707,2024-09-27,South,Toys,45,14.77,664.65
1708,2024-09-23,West,Electronics,34,419.39,14259.26
1709,2024-03-28,North,Clothing,43,449.31,19320.33
1710,2024-06-04,South,Electronics,36,226.38,8149.68
1711,2024-03-03,North,Clothing,37,107.08,3961.96
1712,2024-09-10,East,Electronics,6,490.06,2940.36
1713,2024-11-01,East,Clothing,28,488.67,13682.76
1714,2024-09-26,South,Food,3,473.38,1420.14
1715,2024-12-11,East,Toys,9,290.65,2615.85
1716,2024-01-08,East,Clothing,45,54.01,2430.45
1717,2024-04-05,North,Clothing,10,153.36,1533.6
1718,2024-10-14,South,Food,18,68.6,1234.8
1719,2024-03-13,North,Food,17,193.98,3297.66
1720,2024-12-05,West,Electronics,17,339.88,5777.96
1721,2024-11-23,South,Electronics,41,367.67,15074.47
1722,2024-09-20,South,Food,37,330.37,12223.69
1723,2024-07-13,South,Toys,10,161.6,1616.0
1724,2024-09-04,North,Clothing,5,138.71,693.55
1725,2024-06-11,West,Electronics,22,321.89,7081.58
1726,2024-02-13,East,Clothing,15,140.46,2106.9
1727,2024-02-06,South,Toys,7,392.45,2747.15
1728,2024-12-19,East,Toys,7,266.84,1867.88
1729,2024-01-06,East,Food,39,54.04,2107.56
1730,2024-12-22,East,Toys,12,175.86,2110.32
1731,2024-01-22,West,Toys,38,68.15,2589.7
1732,2024-12-09,South,Clothing,10,192.51,1925.1
1733,2024-11-20,North,Food,46,389.88,17934.48
1734,2024-06-26,West,Toys,12,222.29,2667.48
1735,2024-09-23,West,Food,18,476.55,8577.9
1736,2024-05-14,South,Food,41,429.67,17616.47
1737,2024-12-08,East,Electronics,41,44.34,1817.94
1738,2024-12-10,North,Clothing,37,33.42,1236.54
1739,2024-12-05,West,Electronics,28,340.13,9523.64
1740,2024-11-18,West,Toys,33,344.14,11356.62
1741,2024-12-01,North,Toys,1,310.06,310.06
1742,2024-11-27,West,Food,16,497.14,7954.24
1743,2024-09-08,North,Toys,11,338.89,3727.79
1744,2024-09-12,South,Electronics,24,420.51,10092.24
1745,2024-06-04,North,Toys,32,192.65,6164.8
1746,2024-02-10,East,Clothing,35,426.13,14914.55
1747,2024-01-24,East,Toys,19,136.05,2584.95
1748,2024-11-17,West,Clothing,20,464.91,9298.2
1749,2024-01-12,North,Toys,40,424.93,16997.2
1750,2024-02-01,North,Toys,22,152.68,3358.96
1751,2024-02-14,East,Clothing,26,180.49,4692.74
1752,2024-03-14,West,Clothing,6,266.9,1601.4
1753,2024-11-09,North,Toys,1,82.04,82.04
1754,2024-06-14,South,Toys,26,190.28,4947.28
1755,2024-11-27,South,Food,7,494.74,3463.18
1756,2024-07-01,West,Clothing,9,180.1,1620.9
1757,2024-01-05,East,Clothing,8,98.84,790.72
1758,2024-01-06,West,Toys,48,168.95,8109.6
1759,2024-02-14,South,Toys,43,491.55,21136.65
1760,2024-06-25,West,Toys,44,358.59,15777.96
1761,2024-02-26,West,Toys,9,59.32,533.88
1762,2024-01-25,North,Clothing,10,175.34,1753.4
1763,2024-07-20,South,Electronics,44,415.77,18293.88
1764,2024-08-03,North,Toys,31,148.29,4596.99
1765,2024-09-06,West,Clothing,40,80.49,3219.6
1766,2024-05-23,South,Food,50,61.93,3096.5
1767,2024-02-23,South,Toys,13,239.58,3114.54
1768,2024-03-08,South,Clothing,38,316.31,12019.78
1769,2024-04-05,North,Clothing,26,23.99,623.74
1770,2024-01-13,West,Electronics,40,103.82,4152.8
1771,2024-04-08,West,Food,45,318.49,14332.05
1772,2024-07-21,East,Toys,31,35.37,1096.47
1773,2024-05-12,North,Food,8,138.28,1106.24
1774,2024-03-02,West,Clothing,21,448.08,9409.68
1775,2024-04-10,North,Electronics,43,373.65,16066.95
1776,2024-03-09,West,Food,39,54.88,2140.32
1777,2024-02-22,West,Food,22,155.66,3424.52
1778,2024-06-24,North,Clothing,22,183.48,4036.56
1779,2024-10-13,East,Clothing,42,141.59,5946.78
1780,2024-10-04,North,Electronics,9,316.63,2849.67
1781,2024-02-03,North,Clothing,13,353.81,4599.53
1782,2024-04-18,East,Food,47,239.73,11267.31
1783,2024-09-23,South,Electronics,9,99.89,899.01
1784,2024-12-04,East,Food,24,227.0,5448.0
1785,2024-09-26,West,Electronics,31,212.41,6584.71
1786,2024-03-10,North,Clothing,39,140.7,5487.3
1787,2024-07-16,North,Electronics,45,99.14,4461.3
1788,2024-07-18,North,Clothing,29,376.61,10921.69
1789,2024-03-01,West,Toys,39,139.39,5436.21
1790,2024-09-15,South,Clothing,38,349.88,13295.44
1791,2024-05-18,East,Food,15,151.7,2275.5
1792,2024-04-10,North,Clothing,15,27.58,413.7
1793,2024-05-28,North,Clothing,18,463.99,8351.82
1794,2024-01-21,North,Clothing,14,269.62,3774.68
1795,2024-12-18,East,Food,21,46.21,970.41
1796,2024-05-11,East,Clothing,27,449.68,12141.36
1797,2024-05-06,North,Electronics,23,113.54,2611.42
1798,2024-10-04,East,Electronics,35,330.37,11562.95
1799,2024-09-07,West,Food,41,318.98,13078.18
1800,2024-10-21,West,Clothing,21,138.05,2899.05
1801,2024-12-14,West,Clothing,29,119.7,3471.3
1802,2024-03-15,East,Clothing,31,51.38,1592.78
1803,2024-12-06,South,Clothing,13,286.98,3730.74
1804,2024-03-27,East,Electronics,20,85.64,1712.8
1805,2024-07-08,West,Clothing,5,76.04,380.2
1806,2024-03-24,West,Toys,7,363.53,2544.71
1807,2024-02-27,North,Electronics,25,195.08,4877.0
1808,2024-02-09,North,Electronics,9,127.93,1151.37
1809,2024-02-18,South,Electronics,1,479.02,479.02
1810,2024-10-15,East,Electronics,13,73.92,960.96
1811,2024-04-02,South,Food,22,242.06,5325.32
1812,2024-02-18,East,Electronics,2,413.34,826.68
1813,2024-07-05,East,Electronics,33,443.8,14645.4
1814,2024-07-05,North,Clothing,2,117.2,234.4
1815,2024-11-13,East,Food,15,461.24,6918.6
1816,2024-04-04,North,Toys,11,495.43,5449.73
1817,2024-02-12,East,Food,5,309.77,1548.85
1818,2024-07-17,North,Electronics,39,79.8,3112.2
1819,2024-11-22,East,Clothing,44,215.5,9482.0
1820,2024-05-16,East,Food,23,438.32,10081.36
1821,2024-01-28,East,Food,46,400.35,18416.1
1822,2024-08-24,South,Clothing,21,78.15,1641.15
1823,2024-12-09,West,Electronics,8,291.03,2328.24
1824,2024-03-25,South,Electronics,21,497.41,10445.61
1825,2024-08-23,West,Food,21,249.63,5242.23
1826,2024-11-08,West,Food,9,402.06,3618.54
1827,2024-09-16,West,Toys,36,251.07,9038.52
1828,2024-07-17,South,Toys,6,292.58,1755.48
1829,2024-04-28,South,Electronics,16,184.05,2944.8
1830,2024-03-04,North,Food,36,239.59,8625.24
1831,2024-03-10,North,Food,24,425.13,10203.12
1832,2024-07-08,West,Clothing,36,486.05,17497.8
1833,2024-02-23,South,Clothing,4,374.76,1499.04
1834,2024-07-12,South,Toys,47,18.04,847.88
1835,2024-08-27,North,Electronics,43,292.9,12594.7
1836,2024-02-08,South,Electronics,10,185.8,1858.0
1837,2024-07-05,North,Electronics,37,416.38,15406.06
1838,2024-09-23,South,Toys,48,74.36,3569.28
1839,2024-08-26,East,Toys,27,362.67,9792.09
1840,2024-11-02,North,Food,8,82.16,657.28
1841,2024-07-22,South,Clothing,1,201.21,201.21
1842,2024-12-08,West,Food,37,253.43,9376.91
1843,2024-09-13,West,Clothing,18,486.7,8760.6
1844,2024-04-13,South,Clothing,26,311.43,8097.18
1845,2024-06-21,South,Electronics,45,236.88,10659.6
1846,2024-06-21,West,Toys,11,32.06,352.66
1847,2024-02-12,West,Clothing,18,58.66,1055.88
1848,2024-09-04,East,Electronics,16,144.69,2315.04
1849,2024-05-07,North,Clothing,39,10.43,406.77
1850,2024-10-19,South,Electronics,16,138.24,2211.84
1851,2024-02-10,North,Toys,3,28.78,86.34
1852,2024-07-17,North,Food,49,144.79,7094.71
1853,2024-06-05,South,Food,49,198.37,9720.13
1854,2024-09-04,North,Food,27,448.77,12116.79
1855,2024-08-19,South,Electronics,38,399.05,15163.9
1856,2024-08-03,North,Food,11,80.01,880.11
1857,2024-11-05,North,Clothing,14,404.7,5665.8
1858,2024-06-10,South,Food,29,393.75,11418.75
1859,2024-11-13,East,Toys,3,445.89,1337.67
1860,2024-03-19,South,Clothing,40,305.4,12216.0
1861,2024-05-18,West,Electronics,1,75.6,75.6
1862,2024-03-10,North,Toys,7,230.13,1610.91
1863,2024-06-03,South,Electronics,18,290.37,5226.66
1864,2024-05-16,North,Clothing,46,387.11,17807.06
1865,2024-02-19,East,Toys,42,462.46,19423.32
1866,2024-07-14,West,Electronics,24,430.21,10325.04
1867,2024-10-11,South,Toys,24,258.68,6208.32
1868,2024-08-09,East,Electronics,44,209.53,9219.32
1869,2024-12-27,North,Electronics,48,396.34,19024.32
1870,2024-03-19,North,Clothing,7,148.88,1042.16
1871,2024-08-22,West,Electronics,15,197.17,2957.55
1872,2024-09-27,North,Food,30,236.9,7107.0
1873,2024-02-13,West,Electronics,6,94.24,565.44
1874,2024-06-11,West,Clothing,26,167.72,4360.72
1875,2024-02-09,West,Clothing,45,371.94,16737.3
1876,2024-08-05,West,Electronics,35,82.09,2873.15
1877,2024-10-25,South,Food,37,20.51,758.87
1878,2024-08-07,West,Electronics,24,395.83,9499.92
1879,2024-11-14,North,Clothing,2,476.56,953.12
1880,2024-03-03,East,Food,41,92.17,3778.97
1881,2024-12-15,East,Toys,6,152.68,916.08
1882,2024-03-27,West,Clothing,43,447.07,19224.01
1883,2024-05-06,North,Electronics,28,174.3,4880.4
1884,2024-09-23,South,Food,27,243.4,6571.8
1885,2024-10-13,South,Toys,23,456.74,10505.02
1886,2024-10-20,North,Clothing,5,362.75,1813.75
1887,2024-12-24,South,Food,43,493.25,21209.75
1888,2024-03-16,East,Electronics,10,448.77,4487.7
1889,2024-09-24,East,Electronics,44,206.16,9071.04
1890,2024-11-19,North,Toys,9,318.98,2870.82
1891,2024-04-14,North,Electronics,14,374.13,5237.82
1892,2024-04-22,South,Toys,14,177.3,2482.2
1893,2024-05-17,North,Food,24,13.01,312.24
1894,2024-07-14,North,Toys,42,499.53,20980.26
1895,2024-06-04,East,Food,35,215.8,7553.0
1896,2024-09-20,South,Toys,28,189.7,5311.6
1897,2024-11-23,South,Toys,25,146.09,3652.25
1898,2024-02-03,West,Food,45,312.09,14044.05
1899,2024-07-04,North,Electronics,42,13.13,551.46
1900,2024-10-26,West,Electronics,41,224.83,9218.03
1901,2024-08-18,North,Food,27,109.88,2966.76
1902,2024-02-12,West,Electronics,13,428.89,5575.57
1903,2024-12-13,West,Toys,42,353.4,14842.8
1904,2024-05-22,North,Food,15,256.24,3843.6
1905,2024-01-14,East,Food,27,338.28,9133.56
1906,2024-06-27,North,Electronics,2,80.92,161.84
1907,2024-07-08,East,Food,11,479.78,5277.58
1908,2024-01-26,West,Clothing,40,324.0,12960.0
1909,2024-12-06,West,Clothing,41,198.25,8128.25
1910,2024-04-04,West,Food,34,83.43,2836.62
1911,2024-07-27,South,Electronics,41,290.58,11913.78
1912,2024-02-01,East,Clothing,21,105.86,2223.06
1913,2024-03-01,West,Electronics,41,386.17,15832.97
1914,2024-03-15,North,Toys,2,372.46,744.92
1915,2024-04-10,East,Clothing,16,328.0,5248.0
1916,2024-07-25,South,Clothing,47,391.11,18382.17
1917,2024-03-21,East,Electronics,18,46.07,829.26
1918,2024-10-04,North,Electronics,8,232.27,1858.16
1919,2024-03-03,North,Clothing,19,134.69,2559.11
1920,2024-04-13,North,Toys,24,456.8,10963.2
1921,2024-08-21,North,Toys,2,209.8,419.6
1922,2024-06-21,North,Clothing,44,212.85,9365.4
1923,2024-03-22,West,Clothing,12,152.88,1834.56
1924,2024-08-20,North,Electronics,22,496.9,10931.8
1925,2024-02-07,North,Clothing,34,372.14,12652.76
1926,2024-03-07,North,Electronics,34,258.31,8782.54
1927,2024-03-08,East,Electronics,14,19.6,274.4
1928,2024-04-03,North,Clothing,18,140.46,2528.28
1929,2024-08-14,East,Food,30,373.87,11216.1
1930,2024-11-28,West,Clothing,17,90.61,1540.37
1931,2024-10-10,East,Toys,7,293.91,2057.37
1932,2024-08-14,South,Clothing,47,246.48,11584.56
1933,2024-07-14,East,Food,40,58.24,2329.6
1934,2024-02-15,South,Food,24,449.46,10787.04
1935,2024-07-10,South,Electronics,33,130.27,4298.91
1936,2024-06-14,East,Toys,2,61.75,123.5
1937,2024-11-12,South,Food,16,40.96,655.36
1938,2024-01-11,East,Clothing,50,160.65,8032.5
1939,2024-06-08,North,Food,14,235.36,3295.04
1940,2024-09-07,North,Toys,19,302.89,5754.91
1941,2024-11-03,North,Food,46,305.91,14071.86
1942,2024-04-07,West,Toys,21,407.63,8560.23
1943,2024-05-14,North,Toys,32,28.16,901.12
1944,2024-06-19,North,Electronics,29,89.71,2601.59
1945,2024-01-21,West,Clothing,37,15.53,574.61
1946,2024-07-02,North,Toys,19,69.87,1327.53
1947,2024-08-04,North,Food,42,13.05,548.1
1948,2024-06-13,West,Food,18,162.01,2916.18
1949,2024-07-10,North,Food,32,308.1,9859.2
1950,2024-02-27,West,Toys,42,483.74,20317.08
1951,2024-01-05,East,Electronics,2,115.89,231.78
1952,2024-04-06,North,Food,45,363.51,16357.95
1953,2024-06-27,North,Clothing,47,451.63,21226.61
1954,2024-01-04,North,Electronics,17,442.24,7518.08
1955,2024-12-20,North,Food,5,135.54,677.7
1956,2024-03-19,West,Food,45,89.32,4019.4
1957,2024-03-25,West,Electronics,9,163.07,1467.63
1958,2024-09-08,West,Toys,43,65.57,2819.51
1959,2024-12-16,West,Toys,18,164.35,2958.3
1960,2024-12-03,South,Electronics,17,384.27,6532.59
1961,2024-04-23,East,Clothing,43,325.33,13989.19
1962,2024-01-22,North,Electronics,32,34.83,1114.56
1963,2024-02-11,South,Toys,25,98.02,2450.5
1964,2024-12-15,South,Food,49,472.47,23151.03
1965,2024-06-13,South,Electronics,9,113.3,1019.7
1966,2024-02-09,West,Clothing,50,203.1,10155.0
1967,2024-10-21,West,Clothing,44,157.04,6909.76
1968,2024-12-04,North,Clothing,30,438.72,13161.6
1969,2024-01-16,South,Electronics,30,97.58,2927.4
1970,2024-09-03,West,Food,17,63.57,1080.69
1971,2024-09-14,East,Toys,14,79.56,1113.84
1972,2024-02-02,East,Electronics,29,139.93,4057.97
1973,2024-07-06,West,Toys,13,150.53,1956.89
1974,2024-11-02,East,Toys,34,219.61,7466.74
1975,2024-01-19,South,Electronics,15,62.02,930.3
1976,2024-05-08,East,Clothing,5,268.41,1342.05
1977,2024-12-27,West,Toys,26,55.15,1433.9
1978,2024-04-12,East,Toys,14,89.66,1255.24
1979,2024-03-17,East,Food,47,6.54,307.38
1980,2024-06-22,West,Food,45,123.12,5540.4
1981,2024-08-05,North,Clothing,12,169.42,2033.04
1982,2024-03-09,North,Toys,28,170.36,4770.08
1983,2024-01-20,North,Clothing,44,381.33,16778.52
1984,2024-04-16,East,Toys,38,5.5,209.0
1985,2024-05-27,North,Electronics,2,285.8,571.6
1986,2024-02-04,South,Clothing,49,77.56,3800.44
1987,2024-06-18,East,Food,29,247.88,7188.52
1988,2024-01-27,East,Toys,17,185.32,3150.44
1989,2024-09-25,East,Food,46,170.2,7829.2
1990,2024-12-21,West,Electronics,18,344.46,6200.28
1991,2024-11-05,North,Clothing,27,428.85,11578.95
1992,2024-12-23,East,Toys,2,125.96,251.92
1993,2024-04-13,West,Food,14,373.46,5228.44
1994,2024-08-17,North,Food,41,341.01,13981.41
1995,2024-06-13,South,Food,44,177.68,7817.92
1996,2024-10-17,West,Food,20,99.33,1986.6
1997,2024-10-26,East,Electronics,28,398.69,11163.32
1998,2024-08-22,East,Food,8,484.89,3879.12
1999,2024-05-20,South,Toys,44,79.36,3491.84
2000,2024-05-01,South,Food,32,147.69,4726.08
